0,38.280000000000086
1,38.260000000000105
2,38.24000000000012
3,37.94000000000017
4,38.160000000000196
5,38.170000000000186
6,38.29000000000019
7,38.080000000000155
8,38.070000000000164
9,38.05000000000018
10,38.05000000000018
11,38.320000000000164
12,38.590000000000146
13,38.80000000000018
14,38.74000000000024
15,38.69000000000028
16,38.69000000000028
17,38.82000000000028
18,39.0300000000002
19,39.30000000000018
20,39.280000000000086
21,38.87000000000012
22,38.3900000000001
23,38.080000000000155
24,37.7800000000002
25,36.79000000000019
26,35.80000000000018
27,35.100000000000136
28,35.820000000000164
29,35.820000000000164
30,35.62000000000012
31,34.700000000000045
32,33.700000000000045
33,32.90000000000009
34,32.30000000000018
35,32.80000000000018
36,33.30000000000018
37,34.090000000000146
38,34.590000000000146
39,35.68000000000018
40,36.390000000000214
41,37.11000000000024
42,37.34000000000026
43,37.230000000000246
44,37.43000000000018
45,37.61000000000013
46,38.020000000000095
47,38.20000000000016
48,38.30000000000018
49,38.49000000000024
50,38.79000000000019
51,39.170000000000186
52,39.48000000000013
53,39.580000000000155
54,39.66000000000008
55,39.80000000000007
56,40.04000000000008
57,40.46000000000015
58,40.81000000000017
59,41.06000000000017
60,41.070000000000164
61,41.38000000000011
62,41.79000000000008
63,41.82000000000005
64,42.000000000000114
65,42.16000000000008
66,42.72000000000014
67,42.74000000000012
68,42.76000000000022
69,43.06000000000017
70,43.38000000000022
71,43.80000000000018
72,43.920000000000186
73,44.40000000000009
74,44.40000000000009
75,44.40000000000009
76,43.98000000000013
77,43.97000000000014
78,43.94000000000017
79,44.06000000000017
80,44.04000000000019
81,44.06000000000017
82,43.86000000000013
83,43.3900000000001
84,42.40000000000009
85,41.580000000000155
86,41.04000000000019
87,40.46000000000015
88,39.88000000000011
89,39.32000000000005
90,38.90000000000009
91,38.73000000000013
92,38.43000000000018
93,38.140000000000214
94,37.62000000000023
95,37.230000000000246
96,37.220000000000255
97,38.00000000000023
98,37.090000000000146
99,36.190000000000055
100,35.700000000000045
101,37.30000000000007
102,36.500000000000114
103,35.000000000000114
104,34.260000000000105
105,33.49000000000012
106,33.99000000000012
107,32.330000000000155
108,33.100000000000136
109,31.38000000000011
110,30.660000000000082
111,31.680000000000064
112,33.41000000000008
113,35.15000000000009
114,34.13000000000011
115,34.12000000000012
116,34.090000000000146
117,35.090000000000146
118,35.590000000000146
119,36.090000000000146
120,35.260000000000105
121,33.930000000000064
122,33.24000000000001
123,33.870000000000005
124,34.5
125,34.700000000000045
126,34.8900000000001
127,35.080000000000155
128,35.070000000000164
129,34.600000000000136
130,33.65000000000009
131,32.770000000000095
132,32.770000000000095
133,32.840000000000146
134,33.63000000000011
135,34.010000000000105
136,34.40000000000009
137,34.06000000000006
138,34.04000000000008
139,33.66000000000008
140,33.90000000000009
141,33.82000000000005
142,34.48000000000002
143,33.79000000000008
144,32.99000000000012
145,32.320000000000164
146,32.31000000000017
147,31.810000000000173
148,31.080000000000155
149,30.330000000000155
150,30.180000000000177
151,30.150000000000205
152,30.570000000000164
153,30.500000000000114
154,30.420000000000073
155,29.83000000000004
156,29.550000000000068
157,29.280000000000086
158,29.100000000000136
159,29.100000000000136
160,29.100000000000136
161,29.100000000000136
162,29.330000000000155
163,29.330000000000155
164,28.830000000000155
165,28.600000000000136
166,28.100000000000136
167,28.600000000000136
168,28.600000000000136
169,28.490000000000123
170,27.8900000000001
171,27.290000000000077
172,27.300000000000068
173,27.100000000000136
174,26.730000000000132
175,26.360000000000127
176,26.360000000000127
177,26.350000000000136
178,26.340000000000146
179,26.540000000000077
180,26.920000000000073
181,27.100000000000136
182,27.100000000000136
183,27.100000000000136
184,27.300000000000068
185,27.280000000000086
186,27.280000000000086
187,27.280000000000086
188,27.300000000000068
189,27.300000000000068
190,27.90000000000009
191,28.500000000000114
192,29.100000000000136
193,29.37000000000012
194,28.770000000000095
195,28.670000000000073
196,28.670000000000073
197,29.540000000000077
198,29.910000000000082
