,AskOrder,BidOrder,BSFlags,FunctionCode,Date,Price,Time,Volume,Amount
2018-05-10 09:24:59.300,54757,53601,S,,20180510,703.5,92459300,600,422100.0
2018-05-10 09:24:59.300,54757,54758,B,,20180510,703.5,92459300,40964,28818174.0
2018-05-10 09:24:59.300,59899,54758,S,,20180510,703.5,92459300,636,447426.0
2018-05-10 09:24:59.300,59899,60895,B,,20180510,703.5,92459300,164,115374.0
2018-05-10 09:24:59.300,68662,60895,S,,20180510,703.5,92459300,936,658476.0
2018-05-10 09:24:59.300,68662,62916,S,,20180510,703.5,92459300,3900,2743650.0
2018-05-10 09:24:59.300,68662,65622,S,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,68662,65623,S,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,68662,22884,S,,20180510,703.5,92459300,200,140700.0
2018-05-10 09:24:59.300,68662,27352,S,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,68662,75587,B,,20180510,703.5,92459300,1364,959574.0
2018-05-10 09:24:59.300,75632,75587,S,,20180510,703.5,92459300,500,351750.0
2018-05-10 09:24:59.300,87166,75587,S,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,103939,75587,S,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,40550,75587,B,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,40552,75587,B,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,71659,75587,B,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,71660,75587,B,,20180510,703.5,92459300,436,306726.0
2018-05-10 09:24:59.300,71660,75585,B,,20180510,703.5,92459300,364,256074.0
2018-05-10 09:24:59.300,15818,75585,B,,20180510,703.5,92459300,136,95676.0
2018-05-10 09:24:59.300,15818,80339,B,,20180510,703.5,92459300,64,45024.0
2018-05-10 09:24:59.300,26081,80339,B,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,71893,80339,B,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,19851,80339,B,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,70176,80339,B,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,86223,80339,S,,20180510,703.5,92459300,700,492450.0
2018-05-10 09:24:59.300,98997,80339,S,,20180510,703.5,92459300,600,422100.0
2018-05-10 09:24:59.300,100706,80339,S,,20180510,703.5,92459300,300,211050.0
2018-05-10 09:24:59.300,100846,80339,S,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,101497,80339,S,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,104360,80339,S,,20180510,703.5,92459300,136,95676.0
2018-05-10 09:24:59.300,104360,95093,S,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,104360,105656,B,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,104360,105588,B,,20180510,703.5,92459300,664,467124.0
2018-05-10 09:24:59.300,106560,105588,S,,20180510,703.5,92459300,500,351750.0
2018-05-10 09:24:59.300,98806,105588,B,,20180510,703.5,92459300,36,25326.0
2018-05-10 09:24:59.300,98806,105937,B,,20180510,703.5,92459300,964,678174.0
2018-05-10 09:24:59.300,101047,105937,B,,20180510,703.5,92459300,236,166026.0
2018-05-10 09:24:59.300,101047,106906,B,,20180510,703.5,92459300,1200,844200.0
2018-05-10 09:24:59.300,101047,100589,S,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,101047,101468,B,,20180510,703.5,92459300,200,140700.0
2018-05-10 09:24:59.300,101047,83764,S,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,101047,100244,S,,20180510,703.5,92459300,64,45024.0
2018-05-10 09:24:59.300,103500,100244,S,,20180510,703.5,92459300,236,166026.0
2018-05-10 09:24:59.300,103500,93443,S,,20180510,703.5,92459300,664,467124.0
2018-05-10 09:24:59.300,102603,93443,S,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,85179,93443,B,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,95846,93443,S,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,341,93443,B,,20180510,703.5,92459300,836,588126.0
2018-05-10 09:24:59.300,341,100325,B,,20180510,703.5,92459300,700,492450.0
2018-05-10 09:24:59.300,341,106919,B,,20180510,703.5,92459300,3464,2436924.0
2018-05-10 09:24:59.300,1379,106919,B,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,22589,106919,B,,20180510,703.5,92459300,100,70350.0
2018-05-10 09:24:59.300,70018,106919,B,,20180510,703.5,92459300,100,70350.0
