,AskOrder,BidOrder,BSFlags,FunctionCode,Date,Price,Time,Volume,Amount
2018-05-03 09:25:00.150,90414,40147,S,,20180503,666.0,92500150,100,66600.0
2018-05-03 09:25:00.150,26970,40149,B,,20180503,666.0,92500150,100,66600.0
2018-05-03 09:25:00.150,26970,24076,S,,20180503,666.0,92500150,500,333000.0
2018-05-03 09:25:00.150,26971,24076,S,,20180503,666.0,92500150,500,333000.0
2018-05-03 09:25:00.150,26974,24076,S,,20180503,666.0,92500150,600,399600.0
2018-05-03 09:25:00.150,26976,24076,S,,20180503,666.0,92500150,400,266400.0
2018-05-03 09:25:00.150,26976,40142,B,,20180503,666.0,92500150,100,66600.0
2018-05-03 09:25:00.150,70828,40142,S,,20180503,666.0,92500150,200,133200.0
2018-05-03 09:25:00.150,70829,40142,S,,20180503,666.0,92500150,400,266400.0
2018-05-03 09:25:00.150,74144,40142,S,,20180503,666.0,92500150,300,199800.0
2018-05-03 09:25:00.150,74144,71397,S,,20180503,666.0,92500150,400,266400.0
2018-05-03 09:25:00.150,74145,71397,S,,20180503,666.0,92500150,700,466200.0
2018-05-03 09:25:00.150,74325,74150,S,,20180503,666.0,92500150,200,133200.0
2018-05-03 09:25:00.150,74326,74150,S,,20180503,666.0,92500150,200,133200.0
2018-05-03 09:25:00.150,76211,74150,S,,20180503,666.0,92500150,300,199800.0
2018-05-03 09:25:00.150,76211,74335,S,,20180503,666.0,92500150,200,133200.0
2018-05-03 09:25:00.150,76212,74335,S,,20180503,666.0,92500150,200,133200.0
2018-05-03 09:25:00.150,76212,74538,S,,20180503,666.0,92500150,100,66600.0
2018-05-03 09:25:00.150,76212,76214,B,,20180503,666.0,92500150,200,133200.0
2018-05-03 09:25:00.150,78543,76214,S,,20180503,666.0,92500150,300,199800.0
2018-05-03 09:25:00.150,78544,76459,S,,20180503,666.0,92500150,100,66600.0
2018-05-03 09:25:00.150,78544,76663,S,,20180503,666.0,92500150,100,66600.0
2018-05-03 09:25:00.150,78544,78554,B,,20180503,666.0,92500150,100,66600.0
2018-05-03 09:25:00.150,79982,78554,S,,20180503,666.0,92500150,100,66600.0
2018-05-03 09:25:00.150,79982,78768,S,,20180503,666.0,92500150,100,66600.0
