,AskOrder,BidOrder,BSFlags,FunctionCode,Date,Price,Time,Volume,Amount
2018-05-09 09:25:00.530,37166,85247,B,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,41740,85247,B,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,41741,85247,B,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,41741,86873,B,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,41741,27765,S,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,41741,95634,B,,20180509,709.08,92500530,1000,709080.0
2018-05-09 09:25:00.530,16349,95634,B,,20180509,709.08,92500530,1000,709080.0
2018-05-09 09:25:00.530,7704,95634,B,,20180509,709.08,92500530,1300,921804.0
2018-05-09 09:25:00.530,7704,99295,B,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,7704,70609,B,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,7704,70610,B,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,7704,23725,B,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,7704,78755,B,,20180509,709.08,92500530,1700,1205436.0
2018-05-09 09:25:00.530,7704,84222,B,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,7704,92710,B,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,7704,93985,B,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,7704,96741,B,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,7704,98320,B,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,7704,100295,B,,20180509,709.08,92500530,700,496356.0
2018-05-09 09:25:00.530,7704,27775,B,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,7704,62421,B,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,7704,52183,B,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,61775,52183,S,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,66098,52183,S,,20180509,709.08,92500530,100,70908.0
2018-05-09 09:25:00.530,88856,52183,S,,20180509,709.08,92500530,100,70908.0
