,AskOrder,BidOrder,BSFlags,FunctionCode,Date,Price,Time,Volume,Amount
2018-05-08 09:25:00.130,85960,54716,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,96479,54716,S,,20180508,698.03,92500130,400,279212.0
2018-05-08 09:25:00.130,55993,54716,S,,20180508,698.03,92500130,1000,698030.0
2018-05-08 09:25:00.130,55993,59035,B,,20180508,698.03,92500130,200,139606.0
2018-05-08 09:25:00.130,63787,59035,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,63787,61327,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,63787,65147,B,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,75909,65147,S,,20180508,698.03,92500130,200,139606.0
2018-05-08 09:25:00.130,75909,65478,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,75909,65986,S,,20180508,698.03,92500130,600,418818.0
2018-05-08 09:25:00.130,77581,65986,S,,20180508,698.03,92500130,200,139606.0
2018-05-08 09:25:00.130,53058,65986,B,,20180508,698.03,92500130,600,418818.0
2018-05-08 09:25:00.130,64407,65986,B,,20180508,698.03,92500130,300,209409.0
2018-05-08 09:25:00.130,72295,65986,S,,20180508,698.03,92500130,300,209409.0
2018-05-08 09:25:00.130,96915,65986,S,,20180508,698.03,92500130,1000,698030.0
2018-05-08 09:25:00.130,96915,74565,S,,20180508,698.03,92500130,600,418818.0
2018-05-08 09:25:00.130,96915,76032,S,,20180508,698.03,92500130,200,139606.0
2018-05-08 09:25:00.130,96915,76317,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,96915,77430,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,96915,78593,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,97396,79760,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,97396,80879,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,99298,82046,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,99298,82334,S,,20180508,698.03,92500130,500,349015.0
2018-05-08 09:25:00.130,99298,82671,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,32711,82671,B,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,99754,82671,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,36253,82671,B,,20180508,698.03,92500130,400,279212.0
2018-05-08 09:25:00.130,36253,94576,B,,20180508,698.03,92500130,200,139606.0
2018-05-08 09:25:00.130,59882,100527,B,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,90531,100527,B,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,90751,100527,B,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,93535,100527,B,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,96474,100527,B,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,93047,100527,B,,20180508,698.03,92500130,400,279212.0
2018-05-08 09:25:00.130,88149,100527,B,,20180508,698.03,92500130,700,488621.0
2018-05-08 09:25:00.130,94194,100527,B,,20180508,698.03,92500130,2200,1535666.0
2018-05-08 09:25:00.130,94975,100527,B,,20180508,698.03,92500130,1300,907439.0
2018-05-08 09:25:00.130,94975,101352,B,,20180508,698.03,92500130,1900,1326257.0
2018-05-08 09:25:00.130,94975,75132,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,94975,84091,S,,20180508,698.03,92500130,200,139606.0
2018-05-08 09:25:00.130,94975,89570,S,,20180508,698.03,92500130,200,139606.0
2018-05-08 09:25:00.130,94975,98144,B,,20180508,698.03,92500130,200,139606.0
2018-05-08 09:25:00.130,94975,8365,S,,20180508,698.03,92500130,2100,1465863.0
2018-05-08 09:25:00.130,78699,8365,S,,20180508,698.03,92500130,200,139606.0
2018-05-08 09:25:00.130,92836,8365,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,92179,8365,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,100828,8365,S,,20180508,698.03,92500130,200,139606.0
2018-05-08 09:25:00.130,79022,8365,S,,20180508,698.03,92500130,900,628227.0
2018-05-08 09:25:00.130,83960,8365,S,,20180508,698.03,92500130,1000,698030.0
2018-05-08 09:25:00.130,87428,8365,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,87428,67631,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,87428,65883,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,90518,34869,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,90518,94841,B,,20180508,698.03,92500130,300,209409.0
2018-05-08 09:25:00.130,91137,94841,B,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,92399,94841,B,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,92399,27200,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,97811,27200,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,85860,27200,S,,20180508,698.03,92500130,200,139606.0
2018-05-08 09:25:00.130,85860,82416,S,,20180508,698.03,92500130,200,139606.0
2018-05-08 09:25:00.130,85860,73606,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,93458,73606,S,,20180508,698.03,92500130,200,139606.0
2018-05-08 09:25:00.130,93458,88761,S,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,93458,100506,B,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,93458,100558,B,,20180508,698.03,92500130,100,69803.0
2018-05-08 09:25:00.130,93458,96913,B,,20180508,698.03,92500130,1500,1047045.0
2018-05-08 09:25:00.130,93458,98589,B,,20180508,698.03,92500130,600,418818.0
