,AskOrder,BidOrder,BSFlags,FunctionCode,Date,Price,Time,Volume,Amount
2018-05-02 09:24:59.590,81,29603,B,,20180502,660.0,92459590,400,264000.0
2018-05-02 09:24:59.590,81,50985,B,,20180502,660.0,92459590,900,594000.0
2018-05-02 09:24:59.590,81,56502,B,,20180502,660.0,92459590,1700,1122000.0
2018-05-02 09:24:59.590,81,56595,B,,20180502,660.0,92459590,100,66000.0
2018-05-02 09:24:59.590,81,93243,B,,20180502,660.0,92459590,100,66000.0
2018-05-02 09:24:59.590,81,26420,B,,20180502,660.0,92459590,700,462000.0
2018-05-02 09:24:59.590,81,26422,B,,20180502,660.0,92459590,700,462000.0
2018-05-02 09:24:59.590,81,26713,B,,20180502,660.0,92459590,700,462000.0
2018-05-02 09:24:59.590,81,26716,B,,20180502,660.0,92459590,700,462000.0
2018-05-02 09:24:59.590,81,26722,B,,20180502,660.0,92459590,700,462000.0
2018-05-02 09:24:59.590,81,26727,B,,20180502,660.0,92459590,700,462000.0
2018-05-02 09:24:59.590,81,26730,B,,20180502,660.0,92459590,700,462000.0
2018-05-02 09:24:59.590,81,67482,B,,20180502,660.0,92459590,600,396000.0
2018-05-02 09:24:59.590,81,70330,B,,20180502,660.0,92459590,600,396000.0
2018-05-02 09:24:59.590,81,73101,B,,20180502,660.0,92459590,1700,1122000.0
2018-05-02 09:24:59.590,81,75712,B,,20180502,660.0,92459590,2000,1320000.0
2018-05-02 09:24:59.590,382,75712,B,,20180502,660.0,92459590,600,396000.0
2018-05-02 09:24:59.590,382,77071,B,,20180502,660.0,92459590,2600,1716000.0
2018-05-02 09:24:59.590,61502,78023,B,,20180502,660.0,92459590,100,66000.0
2018-05-02 09:24:59.590,26415,78023,B,,20180502,660.0,92459590,1400,924000.0
2018-05-02 09:24:59.590,26415,80016,B,,20180502,660.0,92459590,1000,660000.0
2018-05-02 09:24:59.590,61671,80016,B,,20180502,660.0,92459590,300,198000.0
2018-05-02 09:24:59.590,87884,80016,S,,20180502,660.0,92459590,1200,792000.0
2018-05-02 09:24:59.590,87884,83151,S,,20180502,660.0,92459590,1300,858000.0
2018-05-02 09:24:59.590,90944,83151,S,,20180502,660.0,92459590,1000,660000.0
2018-05-02 09:24:59.590,90944,85255,S,,20180502,660.0,92459590,2100,1386000.0
2018-05-02 09:24:59.590,90944,90429,S,,20180502,660.0,92459590,2600,1716000.0
2018-05-02 09:24:59.590,90945,90429,S,,20180502,660.0,92459590,200,132000.0
2018-05-02 09:24:59.590,90945,91921,B,,20180502,660.0,92459590,3700,2442000.0
2018-05-02 09:24:59.590,90945,92910,B,,20180502,660.0,92459590,3800,2508000.0
2018-05-02 09:24:59.590,90945,94899,B,,20180502,660.0,92459590,1600,1056000.0
2018-05-02 09:24:59.590,90948,94899,B,,20180502,660.0,92459590,1700,1122000.0
2018-05-02 09:24:59.590,90948,97060,B,,20180502,660.0,92459590,9600,6336000.0
2018-05-02 09:24:59.590,90948,66942,S,,20180502,660.0,92459590,200,132000.0
2018-05-02 09:24:59.590,90948,67047,S,,20180502,660.0,92459590,500,330000.0
2018-05-02 09:24:59.590,90948,67048,S,,20180502,660.0,92459590,200,132000.0
2018-05-02 09:24:59.590,90948,67215,S,,20180502,660.0,92459590,100,66000.0
2018-05-02 09:24:59.590,90948,67302,S,,20180502,660.0,92459590,100,66000.0
2018-05-02 09:24:59.590,90948,67303,S,,20180502,660.0,92459590,100,66000.0
2018-05-02 09:24:59.590,90948,67311,S,,20180502,660.0,92459590,100,66000.0
2018-05-02 09:24:59.590,90948,65790,S,,20180502,660.0,92459590,200,132000.0
2018-05-02 09:24:59.590,90948,67322,S,,20180502,660.0,92459590,700,462000.0
2018-05-02 09:24:59.590,90949,67322,S,,20180502,660.0,92459590,200,132000.0
2018-05-02 09:24:59.590,90949,67473,S,,20180502,660.0,92459590,2400,1584000.0
2018-05-02 09:24:59.590,90949,67474,S,,20180502,660.0,92459590,200,132000.0
2018-05-02 09:24:59.590,90949,97422,B,,20180502,660.0,92459590,100,66000.0
2018-05-02 09:24:59.590,90949,85535,S,,20180502,660.0,92459590,100,66000.0
2018-05-02 09:24:59.590,90949,84731,S,,20180502,660.0,92459590,5500,3630000.0
2018-05-02 09:24:59.590,92336,89618,S,,20180502,660.0,92459590,100,66000.0
2018-05-02 09:24:59.590,92336,93133,B,,20180502,660.0,92459590,100,66000.0
2018-05-02 09:24:59.590,92336,59736,S,,20180502,660.0,92459590,500,330000.0
2018-05-02 09:24:59.590,92337,59736,S,,20180502,660.0,92459590,1800,1188000.0
2018-05-02 09:24:59.590,92337,76943,S,,20180502,660.0,92459590,1200,792000.0
2018-05-02 09:24:59.590,92337,78158,S,,20180502,660.0,92459590,1000,660000.0
2018-05-02 09:24:59.590,92337,81917,S,,20180502,660.0,92459590,300,198000.0
2018-05-02 09:24:59.590,92337,82954,S,,20180502,660.0,92459590,300,198000.0
2018-05-02 09:24:59.590,92337,83696,S,,20180502,660.0,92459590,300,198000.0
2018-05-02 09:24:59.590,92337,85645,S,,20180502,660.0,92459590,300,198000.0
2018-05-02 09:24:59.590,92337,97482,B,,20180502,660.0,92459590,1000,660000.0
2018-05-02 09:24:59.590,92337,87577,S,,20180502,660.0,92459590,800,528000.0
2018-05-02 09:24:59.590,92337,87404,S,,20180502,660.0,92459590,100,66000.0
