,AskOrder,BidOrder,BSFlags,FunctionCode,Date,Price,Time,Volume,Amount
2018-05-07 09:25:00.130,48558,81569,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,48558,82937,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,48558,16121,S,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,51773,16121,S,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,52119,16121,S,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,52514,16121,S,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,52514,66067,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,52514,66079,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,52514,60231,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,52514,23661,S,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,70433,44997,S,,20180507,659.95,92500130,200,131990.0
2018-05-07 09:25:00.130,87351,44997,S,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,18281,44997,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,18811,44997,B,,20180507,659.95,92500130,400,263980.0
2018-05-07 09:25:00.130,18811,66068,B,,20180507,659.95,92500130,600,395970.0
2018-05-07 09:25:00.130,22468,71998,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,22470,79115,B,,20180507,659.95,92500130,600,395970.0
2018-05-07 09:25:00.130,22470,79542,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,22470,80080,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,22470,80319,B,,20180507,659.95,92500130,200,131990.0
2018-05-07 09:25:00.130,22471,81060,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,22473,81878,B,,20180507,659.95,92500130,500,329975.0
2018-05-07 09:25:00.130,22473,82205,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,22473,82564,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,22473,83554,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,22473,84313,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,22473,83758,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,22474,83758,B,,20180507,659.95,92500130,900,593955.0
2018-05-07 09:25:00.130,22474,84964,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,22477,85545,B,,20180507,659.95,92500130,300,197985.0
2018-05-07 09:25:00.130,22477,64105,B,,20180507,659.95,92500130,700,461965.00000000006
2018-05-07 09:25:00.130,79106,64105,S,,20180507,659.95,92500130,300,197985.0
2018-05-07 09:25:00.130,79106,23656,S,,20180507,659.95,92500130,400,263980.0
2018-05-07 09:25:00.130,79106,801,S,,20180507,659.95,92500130,1000,659950.0
2018-05-07 09:25:00.130,79106,84442,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,79106,37351,S,,20180507,659.95,92500130,700,461965.00000000006
2018-05-07 09:25:00.130,80318,37351,S,,20180507,659.95,92500130,300,197985.0
2018-05-07 09:25:00.130,80318,76242,S,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,80318,58322,S,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,80318,18012,S,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,80318,82270,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,80318,55259,S,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,80318,84607,B,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,80318,16876,S,,20180507,659.95,92500130,200,131990.0
2018-05-07 09:25:00.130,80318,23652,S,,20180507,659.95,92500130,200,131990.0
2018-05-07 09:25:00.130,80318,34764,S,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,81866,2239,S,,20180507,659.95,92500130,600,395970.0
2018-05-07 09:25:00.130,44998,2239,S,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,44998,7829,S,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,44998,11775,S,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,44998,28868,S,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,44998,35931,S,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,66782,29386,S,,20180507,659.95,92500130,86,56755.700000000004
2018-05-07 09:25:00.130,2118,29386,B,,20180507,659.95,92500130,14,9239.300000000001
2018-05-07 09:25:00.130,2118,7343,B,,20180507,659.95,92500130,1528,1008403.6000000001
2018-05-07 09:25:00.130,16066,7343,S,,20180507,659.95,92500130,200,131990.0
2018-05-07 09:25:00.130,23666,7343,S,,20180507,659.95,92500130,36,23758.2
2018-05-07 09:25:00.130,23663,7343,S,,20180507,659.95,92500130,500,329975.0
2018-05-07 09:25:00.130,23665,7343,S,,20180507,659.95,92500130,400,263980.0
2018-05-07 09:25:00.130,23667,7343,S,,20180507,659.95,92500130,100,65995.0
2018-05-07 09:25:00.130,56831,7343,S,,20180507,659.95,92500130,200,131990.0
2018-05-07 09:25:00.130,66431,7343,S,,20180507,659.95,92500130,36,23758.2
